"input text","origin case+#chunk","output text"
"2d 26 (1989)); see also U.S. Const. amend. VII (""In Suits at common law, where the value in controversy shall exceed twenty dollars, the right of trial by jury shall be preserved . . . .""). Even then, ""the right to a jury trial exists . . . only with respect to disputed issues of fact."" Shore v. Parklane Hosiery Co., 565 F.2d 815, 819 (2d Cir. 1977), aff'd, 439 U.S. 322, 99 S. Ct. 645, 58 L. Ed.","Clark v. Hanley, 89 F.4th 78#82",""
"2d 552 (1979). ""When legal and equitable claims are joined in the same action, 'the right to jury trial on the legal claim, including all issues common to both claims, remains intact.'"" Lytle v. Household Mfg., Inc., 494 U.S. 545, 550, 110 S. Ct. 1331, 108 L. Ed. 2d 504 (1990) (quoting Curtis v. Loether, 415 U.S. 189, 196, n. 11, 94 S. Ct. 1005, 39 L. Ed.","Clark v. Hanley, 89 F.4th 78#83",""
"2d 260 (1974)). ""To safeguard this right,"" we have said that ""the general rule is that the jury must decide the legal claims prior to the court's determination of the equitable claims, in order to prevent the court's determination of a common factual issue from precluding, by collateral estoppel effect, a contrary determination by the jury."" Wade v. Orange Cnty. Sheriff's Off., 844 F.2d 951, 954 (2d Cir. 1988) (internal citations omitted) (citing Beacon Theatres, Inc. v. Westover, 359 U.S. 500, 510-11, 79 S. Ct. 948, 3 L. Ed. 2d 988 (1959); Dairy Queen, Inc. v. Wood, 369 U.S. 469, 479, 82 S. Ct. 894, 8 L. Ed.","Clark v. Hanley, 89 F.4th 78#84",""
"2d 44 (1962)); see also Wright & Miller, § 2338 (""If . . . issues of fact are common to both the legal and equitable claims and a jury has been demanded on the common issues that are material to the legal claim, a jury must be permitted to determine these issues prior to deciding the equitable aspects of the case""). This is a prudential rule, see Parklane Hosiery Co. v. Shore, 439 U.S. 322, 334, 99 S. Ct. 645, 58 L. Ed. 2d 552 (1979), and one the district court acknowledged in explaining that it could only ""determine the issue of equitable tolling provided that it [did] not make factual determinations reserved by the Seventh Amendment for a jury to resolve as to a plaintiff's legal claims."" SPA2.","Clark v. Hanley, 89 F.4th 78#85",""
"This general rule was not dishonored here. ""The Court's concern in these cases has been the res judicata or collateral estoppel effect of a prior determination of an equitable claim upon questions common to a legal claim.""28 Heyman v. Kline, 456 F.2d 123, 130 (2d Cir. 1972). Consistent with the preclusion standard, when considering whether resolution of an equitable claim might infringe on the jury trial right, we have ""consider[ed] whether the elements of [the] claim[s] . . . are so similar that a finding in favor of [a party] on one claim necessitates a finding for [that party] on the other claim"" as well.29 Song v. Ives Laboratories, Inc., 957 F.2d 1041, 1048 (2d Cir. 1992) (concluding that a district court sitting in equity on a Title VII claim must conform its findings to those a jury rendered in the same case sitting at law on an employment discrimination claim under New York State Human Rights Law). But that is simply not the case in the circumstances here.","Clark v. Hanley, 89 F.4th 78#86",""
"At the start, the factual issues relevant to Clark's equitable tolling claim and her § 1983 claims are analytically and temporally distinct. Her deliberate indifference claim, for instance, is fundamentally backward-looking, pertaining to the conditions of Clark's confinement and Defendants' awareness and behavior up to the time she was sexually assaulted. See Morgan v. Dzurenda, 956 F.3d 84, 89 (2d Cir. 2020) (outlining the elements of an Eighth Amendment deliberate indifference claim, which requires an inmate to prove ""(1) that [the plaintiff] is incarcerated under conditions posing a substantial risk of serious harm, and (2) ""that the prison official had a sufficiently culpable state of mind, which in prison-conditions cases is one of deliberate indifference to inmate health or safety"" (internal quotation marks omitted)).","Clark v. Hanley, 89 F.4th 78#87",""
"So, too, Clark's constitutional claim against Hanley for sexual abuse requires assessing his assaultive conduct at the time it occurred. See Crawford v. Cuomo, 796 F.3d 252, 256-58 (2d Cir. 2015) (explaining that sexual abuse by a corrections officer is cognizable where (1) ""the defendant acted with a subjectively sufficiently culpable state of mind"" and (2) the conduct was objectively harmful enough or sufficiently serious to reach constitutional dimensions"" (internal quotation marks and citation omitted)). The equitable tolling inquiry, by contrast, is trained solely on the circumstances that Clark faced after the date her claims accrued.","Clark v. Hanley, 89 F.4th 78#88",""
"See Smalls, 10 F.4th at 145 (""Generally, a litigant seeking equitable tolling bears the burden of establishing two elements: (1) that [s]he has been pursuing [her] rights diligently, and (2) that some extraordinary circumstance stood in [her] way."" (internal quotation marks and citation omitted)). Should liability be established, the damages inquiry as to Clark's claims would require that the jury determine how much money would compensate Clark for the harm that the Defendants' misconduct caused her to suffer. But this is distinct from the district court's equitable tolling inquiry, which required assessing whether the harm Clark suffered caused her to miss the filing deadline despite reasonable diligence in pursuing the claim.","Clark v. Hanley, 89 F.4th 78#89",""
"Appellant's Br. 45. But the district court's credibility findings were limited to specific aspects of Clark's testimony that related squarely to whether she encountered circumstances that caused her to delay in filing her complaint.","Clark v. Hanley, 89 F.4th 78#91",""
"To be sure, both inquiries touch upon the consequences of Hanley's sexual assault, but neither depends on the other; a jury could assign any degree of monetary value to the harm notwithstanding whether the district court found that harm to have been an extraordinary obstacle that prevented Clark from timely filing suit.30 Clark argues, to the contrary, that several features of the decision below foreclose aspects of her legal claim. But this is simply incorrect. First, Clark takes issue with the district court's ""sweeping credibility determinations,"" which she asserts usurped the jury's role to gauge her credibility on the critical issue of the impact of Hanley's abuse.","Clark v. Hanley, 89 F.4th 78#90",""
"These findings cannot be said to have resolved any issues ""identical"" or even ""common"" to those presented on her legal claims. See Seneca Nation v. Hochul, 58 F.4th 664, 668 (2d Cir. 2023). For instance, the district found that Clark's ""testimony that she actually feared retaliation if she filed this lawsuit was not credible."" Clark, 2022 U.S. Dist. LEXIS 6643, 2022 WL 124298, at *6.","Clark v. Hanley, 89 F.4th 78#92",""
"But whether Clark, in fact, suspected she would face retaliation for filing this lawsuit has no bearing on any element of her constitutional claims. Similarly, the court disbelieved Clark's denial, contrary to the affirmation of DeCruz, that she affirmatively ""requested to speak to a state trooper to file a complaint"" against Hanley. Clark, 2022 U.S. Dist. LEXIS 6643, 2022 WL 124298, at *6 n.42.","Clark v. Hanley, 89 F.4th 78#93",""
"Appellant's Br. 46 (quoting Clark, 2022 U.S. Dist. LEXIS 6643, 2022 WL 124298, at *6, *7). But Clark overreads the district court's findings on the effect of Hanley's abuse.","Clark v. Hanley, 89 F.4th 78#95",""
"But, again, whether Clark solicited DaCruz to relate the circumstances of her abuse does not bear on the elements of her legal claims and is not a factual issue of relevance—let alone identity—to the merits of these claims. Finally, the district court determined that ""Clark falsely testified that she lied [to Cheshire mental health staff about being psychologically stable] because she realized how damaging the notes of her statements to the mental health staff at Cheshire were to her claim for equitable tolling in this case."" Id. 2022 U.S. Dist. LEXIS 6643, at *7 n.55. But this finding, too, is specifically tied to her equitable tolling claim and does not purport to establish that she did not, in fact, suffer from abuse-related harm during her incarceration.31 Clark next contends that the district court determined that ""'the trauma stemming from Hanley's sexual abuse' was not meaningfully 'severe,'"" foreclosing her from seeking emotional damages from a jury.","Clark v. Hanley, 89 F.4th 78#94",""
"Far from concluding that Clark suffered no harm or trauma stemming from Hanley's abuse, the district court directly acknowledged Clark's suffering in the aftermath of the abuse, which was aggravated by her gender dysphoria. See Clark, 2022 U.S. Dist. LEXIS 6643, 2022 WL 124298, at *6 (""I do not doubt the evidence that Hanley abused Clark and that Clark was also deeply depressed—at times to the point of self-harm—as well as conflicted about her gender""). Moreover, the district court's factual findings as to the effects of Hanley's abuse were all expressly tied to whether they caused Clark to delay filing this lawsuit.","Clark v. Hanley, 89 F.4th 78#96",""
"See, e.g., Id. 2022 U.S. Dist. LEXIS 6643, at *7 (""If Hanley's abuse of Clark was so traumatic that it prevented Clark from filing a court action for seven years, one would reasonably expect some sign of this trauma to surface in the extensive notes of conversations between Clark and prison mental health counselors"" (emphasis added)); id. 2022 U.S. Dist. LEXIS 6643, at *9 (""Although I credit Clark's claim that she suffers from gender dysphoria, the evidence does not show that her dysphoria or any other underlying mental condition prevented her from filing this lawsuit within the three years of Hanley's assaults . . . ."" (emphasis added)). This is not an issue common to the damages inquiry a jury would undertake.","Clark v. Hanley, 89 F.4th 78#97",""
"Finally, Clark asserts that the district court ignored how her allegations of retaliation relate to the merits of her deliberate indifference claim. She contends that the district court preempted her ability to argue that ""the MacDougall-Walker Defendants' involvement in the Hanley investigation evidenced their knowledge of the substantial risk that Hanley posed to inmates . . . ."" Appellant's Br. 47-48.","Clark v. Hanley, 89 F.4th 78#98",""
"Again, the district court did no such thing. Clark testified at the evidentiary hearing that Manley, who investigated Hanley's assaults on Clark, did ""the right thing"" in helping to hold Hanley to account after his assaultive conduct. App'x 426-27.","Clark v. Hanley, 89 F.4th 78#99",""
"The district court referenced this portion of Clark's testimony to highlight that Clark had no explanation, given this testimony, as to why she feared retaliation from Manley in the aftermath of the investigation. Clark, 2022 U.S. Dist. LEXIS 6643, 2022 WL 124298, at *5. Contrary to Clark's contention, however, the district court made no factual finding as to Manley's—or any other Defendant's—awareness of Hanley's conduct before Clark's claims accrued, as a result of the earlier investigation.","Clark v. Hanley, 89 F.4th 78#100",""
"And in any event, whether Manley attempted to dissuade Clark from filing suit is an issue entirely distinct from her legal claims. Clark cites cases to support the proposition that her equitable tolling claim should be submitted to the jury. But because these cases involve a much closer identity of relevant facts bearing on the equitable and legal questions, they undercut rather than support her position.","Clark v. Hanley, 89 F.4th 78#101",""
"We determined that the jury should decide ""whether there was fraudulent concealment sufficient to invoke the federal equitable tolling doctrine"" because both Robinson's legal and equitable claims required determining precisely the same issue: whether the accounting firm had fraudulently concealed its misconduct. Id. But unlike in Robertson, Clark's equitable tolling and § 1983 claims are analytically and temporally distinct. Clark also cites Ott v. Midland-Ross Corp., an employment discrimination case in which the Sixth Circuit concluded that the issue of equitable tolling should be heard by a jury alongside the plaintiff's legal claims.","Clark v. Hanley, 89 F.4th 78#103",""
"In Robertson v. Seidman & Seidman, for example, the plaintiff brought legal claims against an accounting firm alleging that the firm fraudulently concealed its preparation of false and misleading financial documents for a company of which the plaintiff was a shareholder. 609 F.2d 583, 585 (2d Cir. 1979). The plaintiff sought equitable tolling ""by reason of this alleged fraudulent concealment . . . ."" Id. at 593.","Clark v. Hanley, 89 F.4th 78#102",""
"600 F.2d 24, 28 (6th Cir. 1979). But as in Robinson, the claims were not distinct: the Ott plaintiff alleged that he was wrongfully discharged because of his age by an employer who fraudulently induced him into a consulting arrangement to secure a waiver of the plaintiff's right to sue for age discrimination. Id. at 26-27.","Clark v. Hanley, 89 F.4th 78#104",""
"The plaintiff sought equitable tolling on the grounds that he was fraudulently induced to forego suit by entering into this agreement. Id. at 30-31. The Sixth Circuit found ""submission of the entire case to the jury [to be] particularly appropriate"" because the merits of the age discrimination claim necessitated an inquiry into the employer's ""motives for terminating [the plaintiff],"" while his equitable tolling claim similarly brought into question the ""good faith of [the employer] in offering the consultation agreement[.]"" Id. at 31.","Clark v. Hanley, 89 F.4th 78#105",""
"Accordingly, the district court did not violate the Seventh Amendment in determining that Clark failed to establish the ""rare and exceptional circumstances"" necessary to excuse an untimely filing. Walker, 430 F.3d at 564 (citation omitted). III.","Clark v. Hanley, 89 F.4th 78#107",""
"More than just a degree of factual overlap, both inquiries were ""pieces of the larger mosaic of [the employer's] treatment of [the plaintiff]."" Id. This stands in contrast to Clark's case, where her equitable tolling claim hinges on her own mental state and perception of the risk of retaliation, while her constitutional claims turn entirely on the Defendants' conduct and knowledge at a time prior to the period she seeks to have tolled. In sum, the district court did not intrude on Clark's jury trial right by determining whether she was entitled to relief from the statute of limitations before proceeding further with her case. Clark's argument for equitable tolling is distinct from the merits of her legal claims and the decision below treated them as such.","Clark v. Hanley, 89 F.4th 78#106",""
"Equitable Tolling Analysis Clark maintains, finally, that the record assembled at the evidentiary hearing compels the conclusion that she is entitled to equitable tolling as a matter of law. From the premise that ""medical conditions, whether physical or psychiatric, can manifest extraordinary circumstances depending on the facts presented,"" Harper v. Ercole, 648 F.3d 132, 137 (2d Cir. 2011), Clark urges that the record ""leaves no doubt"" that the combination of Hanley's repeated sexual assaults, her particular mental condition, and her fear of reprisal presented extraordinarily severe obstacles to her filing this case as a matter of law. We do not discount Clark's traumatic experiences or that such circumstances could warrant equitable tolling in the appropriate case.","Clark v. Hanley, 89 F.4th 78#108",""
"Here, however, we cannot conclude that that district court abused its discretion in deciding that Clark failed to establish a basis for equitable tolling. HN19[] As previously noted, we review equitable tolling determinations for abuse of discretion, that is, with an eye toward whether the district court's ruling is ""within the range of possible permissible decisions."" See Phillips, 723 F.3d at 149 (internal quotation marks and citation omitted). If an asserted error is legal in nature, our review is de novo; meanwhile, we review factual determinations for clear error.","Clark v. Hanley, 89 F.4th 78#109",""
"Id. Clark posits both types of errors. But the record establishes no basis for upsetting the district court's determination. Turning to the first of the district court's supposed legal errors, Clark claims that in analyzing her fear of retaliation, the district court focused its analysis only on the Defendants' efforts to threaten or retaliate against her, when the law is clear that non-defendants can equally contribute to extraordinary circumstances for equitable tolling purposes.","Clark v. Hanley, 89 F.4th 78#110",""
"But the district court did not ignore Clark's concerns about non-defendant corrections officials, let alone proceed under a rule that fear of retaliation from a non-defendant cannot support equitable tolling. Rather, the district court, relying on Davis v. Jackson, No. 15 Civ. 5359 (KMK), 2016 U.S. Dist. LEXIS 136034, 2016 WL 5720811, at *11 (S.D.N.Y. Sept. 30, 2016), simply explained that ""in the prison context, reasonable fear of retaliation may be sufficient to constitute extraordinary circumstances warranting equitable tolling, particularly if the person threatening retaliation is a defendant or another official who could be or was influenced by a defendant."" Clark, 2022 U.S. Dist. LEXIS 6643, 2022 WL 124298, at *4 (emphasis added).","Clark v. Hanley, 89 F.4th 78#111",""
"The court specifically considered the ""other correctional officials,"" id., who Clark claimed made her feel vulnerable, but ultimately found her allegations too vague to support a valid threat of retaliation. See also id. 2022 U.S. Dist. LEXIS 6643, at *5 (noting that ""Clark never reported any of the alleged insults made to her by any officers, much less any belief she purportedly had that these officers were trying to intimidate her from filing a court action against any of the named defendants in this action"" (emphases added)).","Clark v. Hanley, 89 F.4th 78#112",""
"This was not legal error. The district court's other asserted legal error is for failing to factor Clark's gender dysphoria into its analysis. But Clark mischaracterizes the decision below.","Clark v. Hanley, 89 F.4th 78#113",""
"The court stated that it did not doubt that Clark was ""conflicted about her gender"" and that she was ""subject to depression and gender dysphoria,"" and the court expressly ""credit[ed] Clark's claim that she suffers from gender dysphoria."" Id. 2022 U.S. Dist. LEXIS 6643, at *6, *9. Clark dismisses the court's discussion of her mental condition as making ""no reference to the clinical conditions that accompany gender dysphoria and giv[ing] no consideration to whether or how sexual assault might affect a transgender individual suffering from the condition."" Appellant's Br. 62.","Clark v. Hanley, 89 F.4th 78#114",""
"Far from ignoring Clark's medical condition, however, the court expressly took it into account but concluded that ""the evidence does not show that her dysphoria or any other underlying mental condition prevented [Clark] from filing this lawsuit within the three years of Hanley's assaults from August 2011 to August 2014."" Clark, 2022 U.S. Dist. LEXIS 6643, 2022 WL 124298, at *9. As already noted, the court cast doubt on Clark's claim that she was unable to talk about Hanley's abuse by pointing to the fact that soon after the events in question, she provided a full statement to the Connecticut police. Moreover, in late 2011 into 2012—within the period Clark seeks to have tolled—Clark filed the habeas petition in state court, which the district court believed ""strongly weighs against a conclusion that Clark was so psychologically immobilized that she lacked the ability at that time to file a federal civil rights complaint to seek relief for Hanley's sexual abuse."" Id. 2022 U.S. Dist. LEXIS 6643, at *7.","Clark v. Hanley, 89 F.4th 78#115",""
"Again, there was no legal error. On the factual side, Clark argues that ""the district court's finding of no extraordinary circumstances is clearly erroneous"" because ""[t]he entire evidence assembled here compels the conclusion that Ms. Clark faced extraordinary circumstances that warrant equitable tolling."" Appellant's Br.","Clark v. Hanley, 89 F.4th 78#116",""
"68-69. She disputes, for instance, the district court's conclusion that her fear of retaliation was not credible. The district court discounted Clark's testimony regarding her fear of retaliation, however, because Clark did not attest to any overt threat of retaliation by any relevant actor, did not report any of the alleged insults that ostensibly generated her fear, and because her medical records make no mention of any officer harassment.","Clark v. Hanley, 89 F.4th 78#117",""
"But we are not free to reject a district court's factual findings absent clear error, which Clark has failed to show. Finally, Clark points to the district court's preliminary observation that: As to the trauma stemming from Hanley's sexual abuse, the assaults on Clark were plainly unlawful, wrong, and abusive. But these assaults were not physically coercive or made under threat of harm or retaliation.","Clark v. Hanley, 89 F.4th 78#119",""
"The court's skepticism on this point, then, was grounded in the record and is not based on any clearly erroneous finding of fact. See Sulzer Mixpac AG v. A&N Trading Co., 988 F.3d 174, 181 (2d Cir. 2021) (""Factual findings are clearly erroneous if they are without adequate support in the record, are against the clear weight of the evidence, or are the product of an erroneous view of the law."" (internal quotation marks and citation omitted)). Clark, in effect, urges us to adopt a more favorable view of her testimony than that taken by the district court.","Clark v. Hanley, 89 F.4th 78#118",""
"They were unlike a violent sexual assault or rape that would likely result in the most severe type of psychological trauma. Clark, 2022 U.S. Dist. LEXIS 6643, 2022 WL 124298, at *6. To be sure, we do not endorse the proposition—for which there is no record evidence—that certain types of assault are more or less likely to cause severe psychological trauma across all victims in all settings.","Clark v. Hanley, 89 F.4th 78#120",""
"But we need not endorse such a proposition to conclude, here, that the district court did not clearly err in determining as to Clark that her trauma did not prevent her from filing a timely suit. In other words, this remark does not obviate the district court's otherwise sound factfinding, nor constitute a basis for upsetting the court's work.32 After conducting an evidentiary hearing at which the district court heard from Clark firsthand, and after considering her testimony in light of the assembled record, the district court determined that Clark failed to show that her psychological state prevented her from complying with the statute of limitations. The onus was on Clark to show both extraordinary circumstances and that she exercised ""reasonable diligence throughout the period [she seeks] to toll."" Walker, 430 F.3d at 564.","Clark v. Hanley, 89 F.4th 78#121",""
"We decline to do so here. CONCLUSION In sum, the district court employed proper procedures in adjudicating Clark's equitable tolling claim and did not intrude on Clark's Seventh Amendment right. We perceive no infirmity in the district court's factfinding nor in its decision to dismiss Clark's claims as untimely.","Clark v. Hanley, 89 F.4th 78#123",""
"Yet, Clark undertook no effort at filing this case for nearly five years after her claims accrued—already two years beyond the limitations period—and did not actually file it for another two years, even as she pursued her habeas claim. Even accepting Clark's testimony that coming out as transgender in April 2016 was a watershed moment in her life that alleviated an immense amount of pressure and anxiety, the district court did not clearly err in giving weight to those portions of the record that undermined her claim to equitable tolling. HN20[] And absent legal error or a clearly erroneous factual finding, it is not for an appellate court to substitute its judgment for that of the appropriate factfinder in areas within its purview.","Clark v. Hanley, 89 F.4th 78#122",""
"Accordingly, we AFFIRM the judgment of the district court. Dissent by: CHIN Dissent Chin, Circuit Judge, dissenting: In 2011, Thomas Hanley, a Connecticut corrections officer, repeatedly sexually assaulted Veronica-May (then known as Nicholas) Clark, a transgender woman incarcerated at the MacDougall-Walker Correctional Institute (""MacDougall-Walker""). Hanley eventually resigned, was arrested in connection with his assaults on Clark, and pleaded guilty to three counts of sexual assault in the fourth degree.","Clark v. Hanley, 89 F.4th 78#124",""
