"input text","origin case+#chunk","output text"
"Id.; see also United States v. Teague, 884 F.3d 726, 729 (7th Cir. 2018) (Illinois murder statute was categorically a crime of violence under the elements clause of U.S.S.G. § 4B1.2 even though the ""doctrine of transferred intent"" permitted murder convictions when a defendant ""kills an unintended victim"" (quotations omitted)). HN19[] When Congress has intended for a defendant to have a specific victim in mind, it has said so. See, e.g., 18 U.S.C. §§ 1028(a)(7), (d)(7) (outlawing use of ""a means of identification of another person"" to commit fraud, and defining ""means of identification"" as ""any name or number that may be used . . . to identify a specific individual""); 18 U.S.C. § 1514(d)(1)(B) (creating a civil cause of action to enjoin harassment of witnesses, and defining ""harassment"" as ""a serious act or course of conduct directed at a specific person"").","United States v. Kepler, 74 F.4th 1292#79",""
"Congress thus knows how to legislate a specific-victim mens rea, and ""[w]e do not lightly assume that Congress has omitted from its adopted text requirements that it nonetheless intends to apply."" Biden v. Texas, 142 S. Ct. 2528, 2541, 213 L. Ed. 2d 956 (2022) (quoting Jama v. Immigr. & Customs Enf't, 543 U.S. 335, 341, 125 S. Ct. 694, 160 L. Ed. 2d 708 (2005)).","United States v. Kepler, 74 F.4th 1292#80",""
"In short, Mr. Kepler's arguments fail because (1) even if ""person of another"" means ""specific person,"" it concerns actus reus, not mens rea, and thus is not a crime of violence requirement; and (2) even if ""person of another"" were a mens rea requirement, it does not refer to a specific victim, so depraved-heart recklessness satisfies it. HN20[] We conclude that the ""person of another"" in § 924(c)(3)(A) is not a mens rea requirement, and even if it were, it does not require the perpetrator to have a specific victim in mind when deploying deadly force. * * * * HN21[] The elements clause of § 924(c)(3)(A) requires that a defendant use force ""against""—aim or direct his conduct at—""the person . . . of another."" As shown above, depraved-heart murder requires that the perpetrator direct conduct at another person, though not necessarily a particular person.","United States v. Kepler, 74 F.4th 1292#81",""
"And § 924(c)(3)(A) does not say that a defendant commits a crime of violence only with a specific victim in mind. We therefore conclude that depraved-heart murder is categorically a crime of violence. ii. Out-of-circuit support In reaching this conclusion, we join every other court of appeals to have considered this issue.","United States v. Kepler, 74 F.4th 1292#82",""
"See Begay, 33 F.4th at 1093-96 (because depraved-heart recklessness requires extreme indifference ""toward human life,"" it is ""oppositional"" in the manner described in Borden); Janis v. United States, ___ F.4th ___, 73 F.4th 628, 2023 U.S. App. LEXIS 18125, 2023 WL 4540528, at *4-6 (8th Cir. July 14, 2023) (holding that the ""extreme recklessness"" standard required by depraved-heart murder ""is close to knowledge and far from ordinary recklessness,"" and ""necessarily denotes the oppositional conduct that the force clause requires""); United States v. Manley, 52 F.4th 143, 151 (4th Cir. 2022) (extreme recklessness ""necessarily requires conduct that uses physical force against another""); Alvarado-Linares v. United States, 44 F.4th 1334, 1344 (11th Cir. 2022) (holding that the Georgia murder statute, which includes killings committed with ""an abandoned and malignant heart,"" is a ""crime of violence"" because it requires a mens rea that ""goes beyond mere recklessness""); United States v. Harrison, 54 F.4th 884, 890 (6th Cir. 2022) (depraved-heart recklessness extends beyond ordinary recklessness, and ""Borden didn't extend"" to ""more culpable mental state[s] than recklessness""). In Begay, the Ninth Circuit understood depraved-heart murder to require ""depravity and such extreme and wanton disregard for human life as to constitute 'malice'. . . ."" 33 F.4th at 1094 (quotations omitted). It recognized that ""[s]econd-degree murder does not require . . . that a defendant target his conduct at any particular individual."" Id. at 1095.","United States v. Kepler, 74 F.4th 1292#83",""
"It reasoned that depraved-heart murder ""requires finding that the defendant acted with extreme indifference, and that the indifference was toward human life,"" meaning the defendant must have ""be[en] aware that there are potential victims before he can act with indifference toward them."" Id. at 1094-95 (quotations omitted). HN22[] Thus, a depraved-heart murderer must have ""actively employed force (i.e., 'used' force) against the person of another."" Id. at 1095 (quotations and alterations omitted); see also Báez-Martínez, 950 F.3d at 127 (depraved-heart recklessness requires actions that result in ""a much higher probability—a practical certainty—that injury to another will result,"" and so categorically involves the conscious deployment of force under the elements clause of the ACCA).17 iii. Drunk-driving cases Mr.","United States v. Kepler, 74 F.4th 1292#84",""
"Kepler contends that depraved-heart second-degree murder is broader than § 924(c)(3) because four Tenth Circuit second-degree murder cases involved drunk driving. Aplt. Br. at 16.","United States v. Kepler, 74 F.4th 1292#85",""
"But these cases are distinguishable and inapposite. Although some hold that drunk driving is relevant to whether the defendant acted with depraved-heart recklessness, none concerned the sufficiency of the evidence, none said drunk driving suffices to prove depraved-heart murder, and none informs a categorical approach analysis under § 924(c)(3)(A).18 We discuss the cases below. (1) In United States v. Tan, 254 F.3d 1204 (10th Cir. 2001), the defendant drove his pickup truck while intoxicated and crashed into two motorcycles, killing one of the drivers and seriously injuring the other. Id. at 1206.","United States v. Kepler, 74 F.4th 1292#86",""
"The defendant was charged with second-degree murder. Id. Before trial, the district court granted the defendant's motion in limine to exclude evidence of the defendant's prior drunk-driving convictions. Id. at 1207.","United States v. Kepler, 74 F.4th 1292#87",""
"The government brought an interlocutory appeal, and we reversed, holding that prior drunk-driving convictions are probative of malice. Id. at 1211. On interlocutory appeal, the defendant could not challenge the sufficiency of the evidence because no trial or conviction had occurred.","United States v. Kepler, 74 F.4th 1292#88",""
"Id. at 1206. (2) In United States v. Leonard, 439 F.3d 648 (10th Cir. 2006), the defendant—who had not held a valid driver's license for several years—was high on alcohol, Xanax, Valium, Soma, and marijuana when he swerved into another lane, caused another car to swap lanes to avoid him, and swerved back into a head-on collision with the other car. Id. at 649-50. Mr.","United States v. Kepler, 74 F.4th 1292#89",""
"Leonard was charged with second-degree murder, but the jury found him guilty of the lesser-included offense of involuntary manslaughter. Id. at 650. On appeal, he argued only that his record of driving-related citations was not relevant and improperly admitted.","United States v. Kepler, 74 F.4th 1292#90",""
"Id. We disagreed, explaining that ""[c]itations for driving with a suspended license, like citations for drunk driving, convey to the malefactor society's considered view that the cited conduct is dangerous."" Id. at 651. Leonard fails to help Mr. Kepler because the defendant was acquitted of second-degree murder.","United States v. Kepler, 74 F.4th 1292#91",""
"As in Tan, the appellant could not have made a sufficiency-of-the-evidence challenge to depraved-heart murder. (3) In United States v. Antonio, 936 F.3d 1117 (10th Cir. 2019), the defendant was prosecuted for second-degree murder after driving under the influence in the wrong lane of a highway and causing a fatal crash. Id. at 1119. The only issues he raised on appeal were (1) whether the crime took place in Indian country and (2) whether the jury instructions were adequate.","United States v. Kepler, 74 F.4th 1292#92",""
"Id. at 1120-27. As in Tan, he did not contest the sufficiency of the evidence for depraved-heart recklessness, and we therefore did not address it. (4) In United States v. Merritt, 961 F.3d 1105 (10th Cir. 2020), the defendant was prosecuted for second-degree depraved-heart murder after driving under the influence in the wrong lane of a highway and causing a fatal crash. Id. at 1108.","United States v. Kepler, 74 F.4th 1292#93",""
"On appeal, he argued only that the district court erred in admitting evidence of his other drunk-driving incidents. He did not challenge the sufficiency of the evidence or argue that his conduct did not satisfy the ""depraved-heart"" standard. Id. at 1111-17.","United States v. Kepler, 74 F.4th 1292#94",""
"We said the admission of a separate drunk-driving incident was harmless error because the remaining evidence was ""overwhelming"": (1) the defendant had previously driven drunk in a reckless fashion; (2) he had alcohol in his car; (3) his blood alcohol content was three times the legal limit; and (4) his car was ""almost entirely in the wrong lane when the vehicles collided."" Id. at 1118. We did not address whether drunk driving is sufficient to prove depraved-heart murder. See Janis, 2023 U.S. App. LEXIS 18125, 2023 WL 4540528, at *6 (In Merritt, ""[t]he Tenth Circuit emphasized the defendant's special knowledge of just how risky his conduct was."") The defendant in each case did not challenge on appeal the sufficiency of the evidence for second-degree murder.","United States v. Kepler, 74 F.4th 1292#95",""
