"input text","origin case+#chunk","output text"
"E. Qualified Immunity Defendants argue that they are entitled to qualified immunity on Plaintiff's claims. The undersigned agrees. ""Qualified immunity shields federal and state officials from money damages unless a plaintiff pleads facts showing (1) that the official violated a statutory or constitutional right, and (2) that the right was clearly established at the time of the challenged conduct."" Ashcroft v. al-Kidd, 563 U.S. 731, 735, 131 S. Ct. 2074, 179 L. Ed. 2d 1149 (2011) (internal citation and quotation marks omitted). ""When properly applied, [qualified immunity] protects all but the plainly incompetent or those who knowingly violate the law."" Taylor v. Barkes, 575 U.S. 822, 825, 135 S. Ct. 2042, 192 L. Ed.","LeDay v. Clarey, 2023 U.S. Dist. LEXIS 133630#111",""
"2d 78 (2015) (per curiam) (alteration in original, internal quotation marks omitted). The Supreme Court ""repeatedly [has] stressed the importance of resolving immunity questions at the earliest possible stage in litigation."" Hunter v. Bryant, 502 U.S. 224, 227, 112 S. Ct. 534, 116 L. Ed. 2d 589 (1991) (per curiam).","LeDay v. Clarey, 2023 U.S. Dist. LEXIS 133630#112",""
"When considering the defense of qualified immunity, a court should consider ""only the facts that were knowable to the defendant officers."" White v. Pauly, 580 U.S. 73, 77, 137 S. Ct. 548, 196 L. Ed. 2d 463 (2017) (per curiam). Courts have the discretion to decide which prong of the qualified immunity analysis to address first.","LeDay v. Clarey, 2023 U.S. Dist. LEXIS 133630#113",""
"See Pearson v. Callahan, 555 U.S. 223, 236, 129 S. Ct. 808, 172 L. Ed. 2d 565 (2009) (holding that which prong to address first is within the sound discretion of courts in light of each case's circumstances). Plaintiff has not established a violation of any constitutional right, which entitles the Defendants to qualified immunity.","LeDay v. Clarey, 2023 U.S. Dist. LEXIS 133630#114",""
"Furthermore, as the cases cited above show, there is no clearly established law that would have put Defendants on notice that any of the actions they took in this case would violate any constitutional right. Accordingly, Defendants are entitled to qualified immunity, and Plaintiff's claims against them should be dismissed. IV.","LeDay v. Clarey, 2023 U.S. Dist. LEXIS 133630#115",""
"RECOMMENDATION For the reasons set forth above, it is RECOMMENDED that Defendants' Motion for Summary Judgment, ECF Nos. 64 (LeDay I) and 23 (LeDay II), be GRANTED. IT IS SO RECOMMENDED. /s/ Molly H. Cherry Molly H. Cherry United States Magistrate Judge April 17, 2023 Charleston, South Carolina End of Document","LeDay v. Clarey, 2023 U.S. Dist. LEXIS 133630#116",""
"AND ORDER GRANTING IN PART AND DENYING IN PART DEFENDANTS' MOTION FOR SUMMARY JUDGMENT (ECF No. 61) I. Introduction On July 20, 2019, Plaintiff Shannon M. Blick initiated this civil rights and employment discrimination action against Defendants Ann Arbor Public School District (""AAPSD"" or ""District"") and Ann Arbor Board of Education (""AABOE""), as well as Defendants Shonta A. Langford, Dawn Linden, David A. Comsa, Jeanice Kerr Swift, Taneia Giles, and Mike Madison (collectively ""Individual Defendants"").1 See ECF No. 1. Plaintiff filed her Amended Complaint on October 22, 2019 alleging that Defendants falsely accused her of committing fraud and misconduct before they involuntarily placed her on paid administrative leave, and thus constructively terminated her. See ECF No. 14.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#1",""
"Presently before the Court is Defendants' Motion for Summary Judgment, filed on December 5, 2022. See ECF No. 61. Plaintiff filed a timely response, see ECF No. 64, and Defendants replied, see ECF No. 67.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#2",""
"The Court held a hearing on this matter on April 20, 2023. For the following reasons the Court GRANTS IN PART AND DENIES IN PART Defendants' Motion for Summary Judgment (ECF No. 61). Specifically, the Court GRANTS summary judgment with respect to Plaintiff's freedom of speech claims (Count II) and her freedom of associations claim(s) (Count IV) but DENIES Defendants' request for attorney fees.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#3",""
"II. Background A. Factual Background 1. Blick's hiring and duties Blick began her employment with the AAPSD and AABOE as the principal of Lawton Elementary School (""Lawton"") in September 2013.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#4",""
"ECF No. 61-5, PageID.1307. She held that position until she was placed on administrative leave on April 26, 2019. See ECF No. 64-2, PageID.1898.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#5",""
"During her time as principal of Lawton, Blick was a member of the Ann Arbor Administrator Association union (""Union""). ECF No. 61-5, PageID.1308. With respect to Lawton's budget, Blick described her responsibilities as folllows: ""determining how to allocate funds,"" ""monitor[ing] what is being spent and how much money is left,"" and ""ensur[ing] that money is spent appropriately."" ECF No. 61-5, PageID.1307.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#6",""
"Additionally, beginning in August 2018, Robin Brown, Blick's office professional, could no longer submit timesheets for processing without Blick's approval. No. 61-5, PageID.1313-14; ECF No. 61-7, PageID.1453. 2.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#7",""
"Blick recommends a contract custodian for concurrent work as a lunch period supervisor Willie Johnson began working at Lawton as a subcontracted custodian through ABM in 2014. ECF No. 61-5, PageID.1308; ECF No. 61-7, PageID.1399. Blick described her relationship with Johnson as ""friendly,"" ECF No. 61-5, PageID.1316, and she stated that her ""husband saw Mr.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#8",""
"Johnson as family."" ECF No. 61-9, PageID.1553. There are some allegations—reports from Michael Williams, Johnson's ABM supervisor, to Shonta Langford, AAPSD Executive Director of Human Resources—that Blick and Johnson had a romantic relationship that caused Blick to show Johnson favoritism. See ECF No. 61-7, PageID.1399; ECF No. 61-16, PageID.1654.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#9",""
"However, Blick denies they had an affair. See ECF No. 61-5, PageID.1325; ECF No. 61-16, PageID.1652. Blick testified that, in an effort to hire and retain more lunch hour staff, Dawn Linden, AAPSD's Executive Director for Elementary Education and then Assistant Superintendent of Teaching and Learning, approved a plan for elementary school principals to hire any person working in the school in a different capacity as a lunch period supervisor (""LPS"") and to permit LPS's to work additional hours in the school.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#10",""
"ECF No. 61-5, PageID.1310-11; ECF No. 61-8, PageID.1465. Blick thus recommended that Johnson be hired as an LPS, a position she expected him to work during his fifty-minute lunch break from his custodial duties. Id. at PageID.1311-13.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#11",""
"Langford testified that no other AAPSD principal employed a custodian as an LPS. ECF No. 61-7, PageID.1388, 1453. 3.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#12",""
"Discovery that Johnson was being paid for concurrent work Blick testified that she and Brown were unable to access and review Lawton's lunch hour account until February 2019 due to technical issues. ECF No. 61-5, PageID.1309. Thus, when they gained access, they discovered ""multiple issues with the payroll department and the finance department,"" including an employee who had worked during the previous summer and was still being paid out of the lunch hour account.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#13",""
"Id. After accessing the system, Brown observed that the lunch hour account was nearly depleted and emailed Blick and Tenia Giles, Lawton's Assistant Principal, about the problem on February 20, 2019. Id.; id. at PageID.1314. Brown informed Blick and Giles that Johnson had been reporting that he had been working four hours per day as an LPS on his weekly timesheet.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#14",""
"Id. at PageID.1310. Giles advised Blick that she wanted to alert Linden, their supervisor, about the issue. Id. at PageID.1318.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#15",""
"Blick agreed that the problem should be reported, but she testified that she wanted to report to Linden along with Giles because there ""was a history of [] Giles making claims against [Blick] that school year."" Id. Giles reported to Linden, without Blick, that the budget was depleted and that there was a concern that Johnson was being paid for concurrent work as an LPS and as a custodian. ECF No. 61-7, PageID.1399. 4.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#16",""
"Initial AAPSD Investigation Linden relayed the information to Langford, and they began an investigation. They interviewed Blick; Giles; Johnson; Brown; Dante Watson, Lawton's former assistant principal, and Williams in late February 2019.2 See ECF No. 61-16. During her interview, Blick explained that she did not review Johnson's timesheets before singing them and thus did not notice that he was claiming excessive time.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#17",""
"ECF No. 61-16, PageID.1657-58. This is consistent with her later deposition testimony. See ECF No. 61-5, PageID.1314, 1373.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#18",""
"However, when Linden and Langford interviewed Brown, she reported that she ""told [Blick] that [Johnson] was getting paid for time that he shouldn't be"" during the 2015-2016 school year, but Blick basically told her to ""leave it alone."" ECF No. 61-13, PageID.1636. Brown speculated that Blick did not correct the issue when Brown first raised it because Blick and Johnson were ""friends,"" so Johnson ""had it made."" ECF No. 61-16, PageID.1661. Likewise, Giles testified that she informed Langford that Williams told her that Blick and Johnson were in a relationship.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#19",""
"ECF No. 61-2, PageID.1271, 1273. Additionally, when Langford and Linden interviewed Williams, he reported that Blick showed Johnson ""favoritism"" and that Johnson had told him that ""[Johnson] was sleeping with [Blick]."" ECF No. 61-16, PageID.1654; ECF No. 61-7, PageID.1399. Blick's testimony at her deposition confirmed that Brown had informed her that Johnson was claiming too many hours prior to February 2019, but she indicated that Brown included these complaints with several issues regarding other lunch hour staff.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#20",""
"ECF No. 61-5, PageID.1310, 1313. Notably, when Johnson was interviewed during the AAPSD investigation, he reported that he and Blick had discussed him working three and a half hours per day between supervising the lunch period and the morning period when parents are dropping their students off. ECF No. 61-16, PageID.1662, 1669.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#21",""
"5. Blick is placed on administrative leave Linden and Langford decided to place Blick on paid administrative leave while the investigation was pending due to the amount of money Johnson had acquired and Blick's failure to monitor the Lawton budget. ECF No. 61-7, PageID.1391, 1405.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#22",""
"While they advised Swift of, and she agreed with, their decision to place Blick on leave, Swift's approval was not required. Id. at PageID.1391-92. Langford testified that they placed Blick on administrative leave as part of the normal ""process and procedure"" when investigating someone for misconduct, such as for ""theft or fraud,"" ""to protect the individual and investigation."" Id. at PageID.1392.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#23",""
"During her deposition, Blick agreed that she did not think it was ""appropriate for somebody [under investigation] to have [a] conversation that would influence a witness."" ECF No. 61-5, PageID.1359. Langford and Linden met with Blick and her Union Vice President, Jason Skiba, on April 26, 2019 to hand-deliver a letter informing Blick that she was being placed on leave. ECF No. 61-8, PageID.1484; ECF No. 61-20.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#24",""
"The letter provided, in relevant part: [Y]ou are being placed on an administrative paid leave of absence effective immediately, pending an investigation of allegations of potential fraud and misconduct. In the meantime, you are directed not to contact any students, parents or staff regarding this matter. . . . [Y]ou are also directed not to enter onto District buildings or property, with the exception of matters that involve your children (ie. Transporting to/from school and special events) . . . .","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#25",""
"Should you have any questions please do not hesitate to contact me directly. Id. at PageID.1697. Linden testified that she explained to Blick that ""being on administrative leave mean[t] that [Blick] no longer function[ed] as the principal of Lawton, so should not communicate about things regarding her principal role, or engage in decision making, or work-related functions."" ECF No. 61-8, PageID.1484-85.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#26",""
"Thus, Linden told Blick that ""she could not communicate [with the Lawton Community] in her capacity as a principal or about matters related to this [investigation]."" Id. at PageID.1486. Linden told Blick that she could, however, still participate as a parent of three children who were enrolled at Lawton at the time. Id. Likewise, Swift testified that it is AAPSD policy that ""[i]ndividuals on administrative leave are able to participate as parents and citizens."" ECF No. 61-11, PageID.1572.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#27",""
"However, Blick testified that while no one ""directly"" told her that she could not communicate with parents or staff members about matters unrelated to the investigation, she felt that it was ""heavily implied."" ECF No. 61-5, PageID.1331; see also id. at PageID.1359. Blick did not ask Langford any questions about the letter. According to Linden and Skiba, during the April 26, 2019 meeting, Blick expressed concern about the effect of the administrative leave on her reputation and stated that she wanted to keep the circumstances private.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#28",""
"ECF No. 61-8, PageID.1485-86; ECF No. 61-22, PageID.1704. Linden thus offered to ""ask the community to respect her privacy"" in the letter that would be sent to the AAPSD/Lawton Community. ECF No. 61-8, PageID.1488.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#29",""
"At some point, Blick discussed the April 26, 2019 Letter with Mike Madison, a former AAPSD principal and Blick's Union Representative. ECF No. 64-14, PageID.2402, 2407. Madison explained that the restrictions in the letter were ""common practice for any administrator placed on administrative leave."" Id. at PageID.2407.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#30",""
"Madison told Blick the purpose of the restrictions was to stop the person on leave from talking to staff or parents ""who could be asked questions"" during the ""ongoing investigation"" so that the administrator does not ""spoil the witnesses as the [D]istrict conducts their investigation."" Id. Madison confirmed for Blick that these restrictions included not coming on to the premises without getting approval. Id. This was to minimize the chance of Blick running into a parent or staff member and ""somehow mislead[ing]"" the person or giving the person information about the investigation. Id. Madison informed Blick this was meant to protect her and others.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#31",""
"Id. 6. Blick's leave is communicated to the Lawton Community On May 1, 2019, Linden met with Lawton staff to inform them of Blick's leave. An audio recording of the meeting demonstrates that Linden told staff the details of the leave were ""private matters."" See ECF No. 67-2 at 2:45.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#32",""
"She also instructed the staff not to ask Blick why she was on leave or to speculate amongst themselves about why she was on leave in case they were overheard by others. Id. at 3:09. After explaining who would be serving as interim principal, Linden stated, ""Please know that when anyone is on a leave, they can't communicate.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#33",""
"They're not emailing; they're not calling; they're not responding. If you're sending something and you're not getting a response, it's not because [Blick] doesn't care about you, it's 'cuz she can't."" Id. at 7:00. However, she clarified that staff should ""absolutely reach out about child issues,"" pertaining to Blick's children.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#34",""
"Id. at 7:17. Linden reaffirmed that Blick was ""not leaving the Community"" as she lived in the area and her children attended the school and that Lawton staff should feel free to ""say hello"" or ""talk about the kids."" Id. at 7:25. The same day, Linden sent a letter to the Lawton Community.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#35",""
"ECF No. 61-25, PageID.1751. The letter stated, in relevant part: ""[O]ur principal, Ms. Blick, will be on a leave of absence.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#36",""
"While we cannot share personnel information with you, we want to reassure you that Lawton is deeply important to Ms. Blick and to us. During this time, she asks that you please respect her privacy."" Id. Blick maintains that she never asked for privacy.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#37",""
"ECF No. 64-2, PageID.1911. The next day, Giles sent an email to Lawton teachers explaining how to convey Blick's leave to students. ECF No. 61-29, PageID.1771.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#38",""
"Ms. Blick is going to be out of school and while she's gone, we will have a guest principal . . . . Sometimes people take time off from their jobs because they have to take care of other really important things.","Blick v. Ann Arbor Pub. Sch. Dist., 674 F. Supp. 3d 400#39",""
