"input text","origin case+#chunk","output text"
"That is not enough to fundamentally alter the ineffective assistance claim adjudicated in the state court to place the claim in a significantly different legal posture. HN8[] A state prisoner cannot aggregate alleged instances of ineffective assistance of counsel to satisfy the Strickland deficient performance and prejudice requirements and then disaggregate those theories to create new, unadjudicated claims and thereby circumvent § 2254(d)'s limitations. Nelson resists this conclusion by arguing that it will produce absurd results.","Nelson v. Lumpkin, 72 F.4th 649#62",""
"He hypothesizes that, by the same logic, a Brady claim alleging that the prosecution suppressed exculpatory forensic evidence would be ""adjudicated on the merits"" if in state court the prisoner raised a Brady claim alleging that the prosecution suppressed favorable eyewitness testimony. But Nelson confounds the distinct natures of Strickland and Brady claims. HN9[] Conceptually, a Brady claim is specific to particular pieces of material evidence allegedly suppressed by the prosecution whereas a Strickland claim is specific to a particular stage of a proceeding.","Nelson v. Lumpkin, 72 F.4th 649#63",""
"Compare United States v. Brown, 650 F.3d 581, 588-93 (5th Cir. 2011) (evaluating Brady claims on an item-by-item basis), with Blanton v. Quarterman, 543 F.3d 230, 236-48 (5th Cir. 2008) (evaluating separately state prisoner's trial counsel and appellate counsel ineffective assistance claims). Thus, this court's analysis does not produce absurd results, just the results required by § 2254(d). Because we conclude that Nelson's ineffective assistance claim was ""adjudicated on the merits in State court proceedings,"" this court's review is constrained by the limitations articulated in Pinholster and § 2254(d).","Nelson v. Lumpkin, 72 F.4th 649#64",""
"Nelson does not argue that he can overcome those limitations. On this basis, the state courts' rejection of Nelson's ineffectiveness claim did not unreasonably apply Strickland, nor was it an unreasonable application of the law to the facts. Nelson is not entitled to relief.","Nelson v. Lumpkin, 72 F.4th 649#65",""
"B. Even if Nelson's participation claim were not subject to § 2254(d)'s relitigation bar and assuming, arguendo, he could overcome procedural default by showing ineffective assistance of state habeas counsel, he would not succeed on the merits of his ineffective assistance claim.3 HN10[] In evaluating Nelson's ineffective assistance claim, this court's review is limited to the record before the state court. Shinn, 142 S. Ct. at 1734. To prevail on his trial counsel ineffective assistance claim, Nelson must show (1) deficient performance that (2) resulted in prejudice at sentencing.","Nelson v. Lumpkin, 72 F.4th 649#66",""
"Strickland v. Washington, 466 U.S. 668, 687, 104 S Ct. 2052, 2064, 80 L. Ed. 2d 674 (1984). We address only the prejudice component and conclude that Nelson has not met his burden.4 HN12[] To establish prejudice, the ""defendant must show that there is a reasonable probability that, but for counsel's unprofessional errors, the result of the proceeding would have been different."" Id. at 694.","Nelson v. Lumpkin, 72 F.4th 649#67",""
"Critically, the ""likelihood of a different result must be substantial, not just conceivable."" Harrington v. Richter, 562 U.S. 86, 112, 131 S. Ct. 770, 792, 178 L. Ed. 2d 624 (2011) (citing Strickland, 466 U.S. at 693, 104 S. Ct. at 2067-68). Where, as here, the ""Strickland claim is based on an allegedly deficient sentencing investigation, the petitioner may establish prejudice by showing that 'the totality of the available mitigation evidence . . . reweigh[ed] . . . against the evidence in aggravation' creates 'a reasonable probability that at least one juror would have struck a different balance' and recommended a life sentence instead of death."" Busby v. Davis, 925 F.3d 699, 723-24 (5th Cir. 2019) (first quoting Sears v. Upton, 561 U.S. 945, 955-56, 130 S. Ct. 3259, 3266, 177 L. Ed.","Nelson v. Lumpkin, 72 F.4th 649#68",""
"2d 1025 (2010) (per curiam), and then Wiggins v. Smith, 539 U.S. 510, 537, 123 S. Ct. 2527, 2543, 156 L. Ed. 2d 471 (2003)). Nelson argues that his trial counsel's failure to investigate and introduce evidence about Springs's and Jefferson's potential involvement in Dobson's murder prejudiced him at sentencing.","Nelson v. Lumpkin, 72 F.4th 649#69",""
"Specifically, had trial counsel investigated and presented evidence about their involvement, ""at least one juror likely would have found that either man (or both) participated in"" Dobson's murder. And the state court record, he contends, is replete with evidence that supports that conclusion. For example, Nelson points to (1) grand jury and trial testimony from one witness that contradicts the timelines that Springs and Jefferson offered as alibis, and (2) testimony from another witness that Springs's SIM card was in that witness's phone on the day of the murder.","Nelson v. Lumpkin, 72 F.4th 649#70",""
"Moreover, the state court record contains extensive evidence showing that Springs and Jefferson retained proceeds of the robbery. With a more fulsome picture of Springs's and Jefferson's involvement and his own correspondingly minimal role, Nelson concludes, a juror could have concluded that his ""participation or intent fell short of the standards set by the anti-parties issue, that his culpability warranted a favorable answer to the mitigation instruction, or that he would not represent a continuing threat to society."" No doubt proving that Springs or Jefferson also participated in Dobson's ghastly murder is relevant to the three special questions posed to the jury at sentencing. But that is not enough to show Strickland prejudice.","Nelson v. Lumpkin, 72 F.4th 649#71",""
"Even if Nelson's trial counsel had further investigated Springs's and Jefferson's alibis and presented evidence about their involvement, the State's case for death on each special question would have remained unassailable. We consider each special question in turn. First, the anti-parties question.","Nelson v. Lumpkin, 72 F.4th 649#72",""
"In answering this question, the jury had to consider whether Nelson ""actually caused"" Dobson's death or ""anticipated that a human life would be taken."" Tex. Code Crim. Proc. art. 37.071, § 2(b)(2).","Nelson v. Lumpkin, 72 F.4th 649#73",""
"At trial, the State adduced a mountain of uncontroverted evidence that strongly suggested Nelson's direct participation in Dobson's murder. Nelson's fingerprints were found on the wrist rest of Dobson's desk. Distinctive studs broke off Nelson's belt at the crime scene, indicating a struggle.","Nelson v. Lumpkin, 72 F.4th 649#74",""
"Drops of the victims' blood were found on top of Nelson's shoes, and those shoes matched a bloody print left at the scene. Nelson alone used Elliott's credit card in the ensuing days to make purchases, and he alone sold Dobson's laptop. By contrast, no physical evidence linked Springs or Jefferson with Dobson's murder.","Nelson v. Lumpkin, 72 F.4th 649#75",""
"In light of this evidence, it is unlikely that evidence of Springs's and Jefferson's involvement would have made any difference in how the jury answered the anti-parties question. More fundamentally, Nelson's own testimony severely compromised any chance for trial counsel to persuade the jury to spare Nelson's life on the anti-parties front. Nelson claimed that he acted as a lookout for Springs and Jefferson.","Nelson v. Lumpkin, 72 F.4th 649#76",""
"When he entered the church, he saw Elliott and Dobson bleeding out on the floor—but still alive—and did nothing to assist them. Instead, he stole Dobson's computer, Elliott's credit cards, and her car keys and went back outside, leaving the victims defenseless with his alleged accomplices. Proving that Nelson was an accomplice, and not the primary perpetrator, of the capital murder would do nothing to falsify that he ""anticipated that a human life would be taken."" Tex. Code Crim.","Nelson v. Lumpkin, 72 F.4th 649#77",""
"Proc. art. 37.071, § 2(b)(2). That the same jury had just convicted Nelson of capital murder means that the jury either concluded that Nelson was directly responsible for Dobson's murder or else that he was an accomplice to the robbery and that he should have anticipated that a death was likely to occur during the course of the robbery.","Nelson v. Lumpkin, 72 F.4th 649#78",""
"Thus, even if the jury accepted Nelson's testimony at face value, there is little reason to think any juror would have answered the anti-parties question differently, much less a substantial likelihood that any juror would have done so. Next, the future dangerousness and mitigation questions required the jury to assess whether Nelson poses a ""continuing threat to society"" and whether other mitigating circumstances warrant a ""sentence of life imprisonment without parole rather than a death sentence."" Tex. Code Crim. Proc. art.","Nelson v. Lumpkin, 72 F.4th 649#79",""
"37.071, §§ 2(b)(1), (e)(1). According to Nelson's own recounting of the events, he participated in the aggravated robbery of a church during which that church's ecclesiastical leader was brutally and senselessly murdered. While in custody and awaiting trial for Dobson's murder, Nelson murdered a fellow inmate, engaged in several altercations with jail officers, repeatedly vandalized jail property, and smuggled weapons into jail.","Nelson v. Lumpkin, 72 F.4th 649#80",""
"Nelson, 2015 Tex. Crim. App. Unpub. LEXIS 295, 2015 WL 1757144, at *6-7.","Nelson v. Lumpkin, 72 F.4th 649#81",""
"And after murdering his fellow inmate, who suffered from intellectual disabilities, Nelson ""did a 'celebration dance' in the style of Chuck Berry, 'where he hops on one foot and plays the guitar.'"" 2015 Tex. Crim. App. Unpub. LEXIS 295, [WL] at *6.","Nelson v. Lumpkin, 72 F.4th 649#82",""
"Further, Nelson's own forensic psychologist ""agreed that characteristics of antisocial personality disorder describe him"" and that he ""has many characteristics of a psychopath."" 2015 Tex. Crim. App. Unpub. LEXIS 295, [WL] at *8.","Nelson v. Lumpkin, 72 F.4th 649#83",""
"Even if Nelson's trial counsel could definitively establish Springs's or Jefferson's involvement, they had little hope of showing that Nelson did not pose a continuing threat to society or that other mitigating evidence warranted life imprisonment rather than a death sentence. Accordingly, Nelson cannot show a substantial likelihood that a juror would have answered the future-dangerousness or mitigation questions differently had his trial counsel investigated and presented evidence of Nelson's lessened participation. For all these reasons, Nelson cannot demonstrate a reasonable probability that at least one juror would have recommended a life sentence had his trial counsel investigated Springs's and Jefferson's involvement and presented evidence about the same at sentencing.","Nelson v. Lumpkin, 72 F.4th 649#84",""
"He was not prejudiced, and his ineffective assistance of counsel claim would fail even if it were not assessed under the rigorous standards of AEDPA § 2254(d). AFFIRMED. Dissent by: JAMES L. DENNIS Dissent James L. Dennis, Circuit Judge, dissenting: I respectfully dissent from the majority's opinion affirming the district court's denial of Nelson's federal habeas petition.","Nelson v. Lumpkin, 72 F.4th 649#85",""
"We previously granted Nelson a COA on his unexhausted claim that his trial counsel was ineffective for failing to investigate whether two of Nelson's friends, Anthony Springs and Claude Jefferson, committed the murder for which Nelson was convicted (the ""IATC-Participation claim""). Instead of resolving the merits of Nelson's petition, we should reverse the district court's order and remand with instructions to grant Nelson's request for investigative funding to further develop his IATC-Participation claim and for a stay so that Nelson may exhaust this claim in state court. I. Investigative Funding Section 3599 ""authorizes federal courts to provide funding to a party who is facing the prospect of a death sentence and is 'financially unable to obtain adequate representation or investigative, expert, or other reasonably necessary services.'"" Ayestas v. Davis, 138 S. Ct. 1080, 1092, 200 L. Ed.","Nelson v. Lumpkin, 72 F.4th 649#86",""
"2d 376 (2018) (citing 18 U.S.C. § 3599). In evaluating funding requests, courts consider whether funding is ""reasonably necessary"" in light of the potential merit of the applicant's claims, the likelihood that the services would render useful evidence, and the prospect that the applicant could overcome any procedural hurdles. Id. at 1093-94 (proposed services must be ""reasonably necessary"" for the applicant's representation."").","Nelson v. Lumpkin, 72 F.4th 649#87",""
"Courts of appeals review district court funding decisions for abuse of discretion. Ayestas v. Davis (Ayestas II), 933 F.3d 384, 388 (5th Cir. 2019). Nelson sought funding under Section 3599(f) to pursue evidence supporting his theory that Springs and Jefferson were primarily responsible for the murder.","Nelson v. Lumpkin, 72 F.4th 649#88",""
