"input text","origin case+#chunk","output text"
"The Defendants redact the second section for the reason that it sets forth an ""analytical tool used to evaluate a potential gang's criminal activity"" which federal agents rely upon ""to assess whether certain criminal activity signifies an organized criminal gang which warrants investigation and prosecution."" (Vaughn Index at 4-5). The agency argues, for each of the redactions at issue, that while certain redacted information, characteristics, or factors ""may be commonly acknowledged,"" it is how federal agents use this information and the manner in which they ""apply these methods or factors"" that subjects it to protection. (Vaughn Index at 2, 4-6; Pineiro Decl. ¶ 31). Upon review, this court finds that each of the two unredacted sections of text within Section I. ""Gang"" contain ""specific investigatory methods"" intended to instruct federal agents on how to conduct their investigations into gangs and related criminal activity, and for that reason, they amount to techniques and procedures.","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#32",""
"Am. Civil Liberties Union Found. of Mass., 2016 U.S. Dist. LEXIS 110022, 2016 WL 4411492, at *5 (rejecting an agency's application of Exemption 7(E) to ""staffing and budget materials"" but acknowledging cases where the agency in question properly withheld ""manuals or handbooks that disclosed specific law enforcement procedures""); see also PHE, Inc. v. Dep't of Justice, 983 F.2d 248, 251, 299 U.S. App. D.C. 223 (D.C. Cir. 1993) (sections of an agency investigative manual redacted pursuant to Exemption 7(E) were properly withheld where those sections detailed ""the type of patterns of criminal activity to look for when investigating certain violations"") (additional quotations omitted). While HSI's investigative techniques and procedures may contain some information that is publicly known, the formulaic manner in which the agency has assembled them, the confidential ""means"" in which they are used, and the ""'circumstances'"" in which they are applied render them ""protected"" under the exemption.","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#33",""
"Am. Civil Liberties Union of Mass., Inc., 2023 U.S. Dist. LEXIS 138596, 2023 WL 5110418, at *4 (additional citation omitted). Here, the Defendants have met their burden of showing that the redactions within Section I. ""Gang"" are also appropriate under Exemption 7(E). ""Definitions and Gang Membership Identification: II.","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#34",""
"ICE Gang Membership Identification Criteria"" (Pages 67A-69A) Under Exemption 7(E), the Defendants apply redactions to the majority of Section II., which they describe as ""a more robust analysis, supported by caselaw, of the eleven (11) factors from (Section 3.3[).]"" (Vaughn Index at 5). These redacted sections expand on the preceding criteria set forth in Section 3.3, and they enhance Section 3.3's framework by adding curated explanations drawn from relevant case law intended to instruct federal agents in their investigative approach. The Plaintiffs place particular emphasis on Brennan Ctr. for Justice at N.Y. Univ.","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#35",""
"Sch. of Law v. U.S. Immigr. & Customs Enf't, 571 F. Supp. 3d 237 (S.D.N.Y. 2021) to support their contention that this information, and the information subject to the other redactions, should not be withheld. However, Brennan is not applicable here. The Brennan court also considered an HSI agency handbook, and it concluded that while some sections had been properly withheld under Exemption 7(E), other redactions which covered ""simply a list of tools rather than specific instructions for how, when, and why to use such tools"" had not.","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#36",""
"Brennan, 571 F. Supp. 3d at 248. Here, however, the challenged information goes beyond a simple list. As evidenced by the unredacted paragraph immediately preceding the redactions in both Section 3.3 and Section II., the redacted information is part of the instructions issued to federal agents as to both when to use the tools and criteria, and how. (See Gang Handbook at 3, A-iv) (""If an individual does not self-admit or have a gang-related conviction, the following criteria should be used, with one of at least two criteria . . ."") (emphases added); see also PHE, Inc., 983 F.2d at 251 (""even a cursory review of the released material provides enough context to conclude that the [agency] fairly and accurately described the withheld material[.]"") (alterations added).","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#37",""
"This court's in camera inspection confirms that the redactions go beyond mere lists, and the Defendants have again carried their burden of showing that this final set of redactions are appropriate under Exemption 7(E). Risk of Circumvention In his declaration, ICE Officer Pineiro not only provides sufficient justification for application of Exemption 7(E) to each set of redactions but also adequately sets forth the risks in disclosure. See Moradi, 527 F. Supp. 3d at 159-60 (finding agency affidavit sufficient to establish application of Exemption 7(E)).","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#38",""
"Similarly, in the instant case, the declaration and the accompanying Vaughn Index detail, at length and with specificity, the possible security risks inherent with release of the redacted information—namely, that individuals with knowledge of the disclosed techniques and procedures will use that information to manipulate their behavior in order to evade HSI's investigative efforts. (See Pineiro Decl. ¶ 31); see also Abdul-Alim, 277 F. Supp. 3d at 215 (concluding that the withholding of redacted material under Exemption 7(E) was warranted where the agency declaration ""provided sufficient details from which the Court"" could find ""a rational[ ] nexus between law enforcement methods/investigations and potential national security risks if the redacted information were disclosed""). Considering the redacted materials and the risks inherent in disclosure, this court finds that the proper nexus can be drawn. In sum, upon review of the declaration of ICE FOIA Officer Fernando Pineiro and the accompanying Vaughn Index, and following an in camera review of the pertinent documents, this court has concluded that the redacted sections at issue amount to more than mere definitions or contextless criteria.","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#39",""
"Here, the agency has met its ""light"" burden in providing ""logical,"" sufficient justification for invoking Exemption 7(E). Moradi, 527 F. Supp. 3d at 155 (internal quotations and citation omitted). Taken together and in context, each of the redacted sections contain investigative resources and tools for HSI Special Agents that amount to ""techniques and procedures"" subject to Exemption 7(E)'s protection.6 IV.","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#40",""
"CONCLUSION For all the reasons detailed herein, the Defendants' ""Motion for Summary Judgment"" (Docket No. 100) is ALLOWED, and the ""Plaintiffs' Cross-Motion for Summary Judgment"" (Docket No. 105) is DENIED. This court concludes that the Defendants have properly applied Exemption 7(E) with respect to each of the challenged redactions and have properly discharged their burden under FOIA. /s/ Judith Gail Dein Judith Gail Dein United States Magistrate Judge End of Document","ACLU of Mass. v. U.S. Dep_t of Homeland Sec., 707 F. Supp. 3d 77#41",""
"AND ORDER CHRISTOPHER A. BOYKO, J.: Before the Court is Defendant's Motion for Sentencing Reduction under the First Step Act of 2018. (ECF #38.) Defendant filed a Supplemental Brief in Support (ECF # 39) and the Government has filed a Response in Opposition. (ECF #42.) The matter is now ripe for review. Background Facts Defendant is serving concurrent 40-year and 20-year sentences after pleading guilty to three counts of Distribution of Cocaine Base (""crack"") under 21 U.S.C. §§ 841(a)(1) and (b)(1)(B) and two counts of Distribution of Cocaine Base under 21 U.S.C. §§ 841(a)(1) and (b)(1)(C). (ECF #24.) Defendant's plea agreement included his admission to selling crack cocaine three times to Jeffrey Queen, an informant working for the Mahoning County Drug Task Force, in the fall of 2005. (ECF #13.) He also admitted to smuggling crack cocaine into the Trumbull County Correctional Institution and possessing crack cocaine with intent to distribute during a traffic stop in Youngstown, Ohio, both in 2007. (Id.) None of the charges included more than 28 grams of crack cocaine. Defendant executed his plea agreement and changed his plea before the Court on November 7, 2007.","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#1",""
"After his change of plea, but prior to sentencing, Defendant was charged in state court with Aggravated Murder with a Firearm Specification and Repeat Violent Offender Specification for the death of the informant Jeffrey Queen, and Having Weapons While Under Disability. A jury found him guilty of both charges. On May 9, 2008, he was sentenced to a life sentence without parole for the aggravated Murder charge, a 3-year term to be served prior to and consecutive to the firearm specification, and a 5 year term to be served consecutive to the life sentence for Having Weapons While Under Disability. (ECF #16-2: Journal Entry of Sentence in State Case No. 07CR1528).","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#2",""
"In its sentencing memorandum, the Government described the investigation of Defendant's murder of the informant, Jeffrey Queen, after a 2006 state court indictment for the crack cocaine sales that were bound over into the indictment in this case. (ECF #16.) It also cited Defendant's prior conviction for Manslaughter and Felonious Assault. (Id.) It also described Defendant's conversation with a cooperating witness in which Defendant was willing to engage in murder-for-hire. (Id.) In sum, at the time of sentencing, Defendant had shot and killed two individuals, severely wounded a third, and was considering murder-for-hire for the sum of $5,000. Defendant opposed this characterization of his actions and presented his arguments why there should not be an aggravated murder cross reference or upward adjustments in his drug trafficking sentence. The Court was not persuaded.","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#3",""
"In August 2008, the Court initially applied a base offense level of 30.1 (ECF #33.) In light of the facts surrounding Defendant's state murder conviction, the Court applied a cross-reference in USSG § 2D1.1 to enhance Defendant's offense level. (Id.) USSG § 2D1.1(d)(1) requires that, ""[i]f a victim was killed under circumstances that would constitute murder under 18 U.S.C. § 1111,"" then the offense level in USSG § 2A1.1 should be applied. Under § 2A1.1(a), the offense level for first degree murder is 43. With this enhancement and a three-point deduction for Defendant's acceptance of responsibility, Defendant's offense level was 40 and his criminal history category was set at V. (Id.) The Court determined that Defendant's advisory sentencing range under the guidelines was between 360 months and life. (Id.) The Court sentenced Defendant to 480 months for three counts and 240 months for two counts, to be served concurrently. (ECF # 24.) Defendant appealed his sentence to the Sixth Circuit, which affirmed the judgment, including the Court's reliance on upon the murder cross-reference base offense level in § 2A1.1(a) to determine Defendant's appropriate sentence.","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#4",""
"United States v. Hall, 632 F.3d 331, 335 (6th Cir. 2011). Law and Argument Defendant has moved for a sentence reduction based on provisions of the First Step Act. The Fair Sentencing Act of 2010 ""legislatively modified the statutory range for crack cocaine convictions"" increasing ""the quantity of crack cocaine required to trigger a mandatory minimum sentence from 5 grams to 28 grams."" United States v. Beamus, 943 F.3d 789, 791 (6th Cir. 2019).","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#5",""
"When it was passed, the Fair Sentencing Act did not apply retroactively. See United States v. Blewett, 746 F.3d 647, 650 (6th Cir. 2013) (en banc). However, the First Step Act made the sentencing provisions retroactive in 2018.","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#6",""
"Beamus, 943 F.3d at 791. The Government concedes ""[Defendant] is technically eligible for a sentence reduction under the Fair Sentencing Act of 2010 (""Fair Sentencing Act"") because each offense charged involved less than 28 grams of cocaine base (""crack cocaine"")."" (ECF #42.) The Government opposes Defendant's request on the basis that ""public safety militates against a reduction because of [Defendant's] history of violent conduct, which includes killing two individuals, severely wounding a third, and negotiating a contract to kill another person."" (Id.) ""While a defendant may be eligible for relief under the First Step Act, this does not mean that he is entitled to it. In fact, the act specifically says that '[n]othing in [section 404 of the First Step Act] shall be construed to require a court to reduce any sentence pursuant to this section.'"" United States v. Flowers, 963 F.3d 492, 498 (6th Cir. 2020)).","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#7",""
"Still, ""like all sentences imposed by the district court,"" a First Step Act sentencing decision ""must . . . be procedurally [and] substantively reasonable."" United States v. Boulding, 960 F.3d 774, 783 (6th Cir. 2020). ""[A] sentence is procedurally reasonable where 'the trial court follows proper procedures and gives adequate consideration to [the § 3553(a)] factors.'"" United States v. Perez-Rodriguez, 960 F.3d 748, 753 (6th Cir. 2020) (quoting Holguin-Hernandez v. United States, 140 S. Ct. 762, 766, 206 L. Ed. 2d 95 (2020)). Under First Step Act review, the Court must conduct a ""complete review of the resentencing motion on the merits"" and ""consider the guidelines and policy statements, along with the other [§ ] 3553(a) factors."" Boulding, 960 F.3d at 784 (quoting United States v. Allen, 956 F.3d 355, 358 n.1 (6th Cir. 2020)).","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#8",""
"In preparation for this review, the Court referred the matter to Pretrial/Probation for preparation of a Modified (updated) Presentence Investigation Report consistent with First Step Act sentencing guidelines. (See Non-Document Order dated 5/31/22.) After an objection period, the Final Presentence Report found that the mandatory minimum sentence no longer applied, Defendant's base offense level was 43 pursuant to the murder cross-reference, and Defendant had a category IV criminal history. (ECF #44.) It calculated a guideline term of imprisonment of 1,200 months (the maximum 240-month sentence on each Count if run consecutively), citing USSG § 5G1.2(d). (Id.) In considering whether to reduce Defendant's sentence, the Court has carefully reviewed the updated Presentence Investigation Report and has considered the current statutory range, the Guidelines range, the § 3553(a) factors and post-sentencing conduct reflected in the updated Report. After consideration, the Court concludes that a sentence reduction is not appropriate in this case due to Defendant's lengthy history of gun violence, including two deaths, a Felonious Assault and willingness to engage in murder for hire. At the time of Defendant's original sentencing, the Court reviewed the § 3553(a) factors and concluded Defendant was a ""threat to society"" based primarily on Defendant's callous disregard for human life.","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#9",""
"Although the updated Presentence Investigation Report indicates Defendant has participated in a wide variety of programming opportunities during his incarceration, the Court finds those efforts, while commendable, do not outweigh Defendant's criminal history and the need for his sentence to promote respect for the law, provide just punishment, afford adequate deterrence and protect the public from any further crimes. Accordingly, Defendant's Motion is DENIED. IT IS SO ORDERED. /s/ Christopher A. Boyko CHRISTOPHER A. BOYKO United States District Judge Dated: July 28, 2023 End of Document","United States v. Hall, 2023 U.S. Dist. LEXIS 132538#10",""
"ORDER Pending before the Court is defendant Joshua Leon Beard's (""Defendant"" or ""Beard"") Motion to Suppress (Doc. No. 23). The United States of America (""Government"") responded in opposition to the motion (Doc.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#1",""
"No. 39). This Court held a hearing and took testimony on the Motion. After reviewing the Motion, the testimony, the arguments, and the applicable law, the Court hereby DENIES the Motion to Suppress.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#2",""
"I. Background On December 22, 2021, law enforcement officers conducted an investigation into Beard and discovered that he had an outstanding warrant for manufacture or delivery of a controlled substance based on Beard's previous arrest in November 2020. (Doc. No. 39 at 3). The officers also received information that Beard was connected to a recent shooting of a rival gang member and that his ankle monitor had stopped working. (Id. at 4).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#3",""
"The ankle monitor's last registered location was a trailer park at 830 22nd Street, San Leon, Texas. (Id). Law enforcement officers conducted surveillance at the trailer park and saw Beard enter Trailer 19. (Id.). The officers also saw Beard leave the trailer with a woman, who was later identified as Jonelle Wiley (""Wiley""), go to a nearby Dollar General store, and return to the trailer. (Id).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#4",""
"Seven law enforcement officers surrounded Trailer 19. The officers knocked on the trailer door, announced that they were the police and had an arrest warrant, and demanded that Beard open the door. (Id.). No one answered the door, which was locked, but officers heard foot movements inside. (Id.).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#5",""
"The officers used a breaching device, which successfully opened the door. (Id. at 5). Beard was in the bathroom and Wiley was in the bunk area with her hands up. (Id.). Drug paraphernalia was allegedly in plain view in the kitchen near the entrance area of the trailer. (Id.).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#6",""
"Beard crawled on his stomach to the door of the trailer and was dragged outside. (Id.). He was not cooperative with the officers and was eventually tased and then handcuffed. (Id.). The officers also removed Wiley from the trailer and handcuffed her. (Id.).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#7",""
"Once Beard and Wiley were both handcuffed, an initial safety sweep was conducted using a K-9 unit. (Id.). Officer Stefan Fasolino (""Fasolino""), the K-9 unit's handler, asked Beard whether any other individuals were inside the trailer. (Id.). Beard replied that no one else was inside. (Id.).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#8",""
"Officer Fasolino approached the trailer and shouted, ""If there's anyone else in here, make yourself known."" When there was no response, Officer Fasolino released the K-9 unit into the trailer to search for additional individuals. (Id.). The K-9 unit completed his search in approximately 22 seconds and did not alert the officers of additional people inside. The officers then conducted a second safety sweep of the trailer themselves. (Id. at 6).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#9",""
"The officers did not have a search warrant and did not attempt to obtain one prior to conducting this search. During the sweep, Officer C.D. Murphy (""Murphy"") allegedly observed drugs on the bathroom floor and a gun in a bathroom cabinet whose door was ajar. (Id.). The officers' sweep took less than two and a half minutes. (Id.).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#10",""
"Officer Murphy returned later to photograph the items. In the instant case, Beard is charged with possessing a firearm after being previously convicted of a felony. (Doc. No. 1).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#11",""
"Beard subsequently filed a motion to suppress the firearm based upon the officers' warrantless entry into the trailer. (Doc. No. 23). Specifically, he raises three arguments: (1) the firearm was not in plain view when Beard was arrested at the trailer door; (2) the officers' protective sweep was unjustified because the K-9 unit had already conducted an initial protective sweep; and (3) there was no consent to search the trailer. (Doc.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#12",""
"No. 23 at 1).1 The Government responded in opposition (Doc. No. 39). Testimony and evidence were provided to this Court during a hearing on the matter (Minute Entry from 2/13/2023).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#13",""
"II. Analysis In his Motion, Beard argues that the firearm seized from his trailer should be suppressed because it was the product of an improper search and seizure in violation of the Fourth Amendment. Following a hearing on the Motion, the central questions before this Court are: (1) whether the officers' protective sweep was justified and (2) whether the firearm was in plain view.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#14",""
"The parties do not contest that Beard did not consent to the search. A. Was the Officers' Protective Sweep Justified? The Fourth Amendment protects individuals ""against unreasonable searches and seizures."" U.S. Const. amend.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#15",""
"IV. Under the Fourth Amendment, warrantless entry into a home is presumptively unreasonable unless it falls under a narrowly defined exception. United States v. Howard, 106 F.3 70,73 (5th Cir. 2017).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#16",""
"When an individual is subjected to a warrantless search, the government has the burden of proving that the search was justified. United States v. Garcia-Lopez, 809 F.3d 834, 838 (5th Cir. 2016). A ""protective sweep"" is an exception to the Fourth amendment's warrant requirement.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#17",""
"Maryland v. Buie, 494 U.S. 325, 326-27, 337, 110 S. Ct. 1093, 108 L. Ed. 2d 276 (1990). A protective sweep entails a brief, limited search of the premises, typically conducted incident to an arrest and for the purpose of protecting the safety of police officers or others.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#18",""
"Id. at 327. Such a sweep is only justified when there are ""articulable facts which, taken together with the rational inferences from those facts, would warrant a reasonably prudent officer in believing that the area to be swept harbors an individual posing a danger to those on the arrest scene."" Id. at 334, 110 S.Ct. 1093. When determining whether a protective sweep is justified, this Court must consider the totality of the circumstances surrounding the officers' actions.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#19",""
"Howard, 106 F.3d at 74. The four factors courts generally consider are whether: (1) the government agents have a legitimate law enforcement purpose for being in the house; (2) the sweep is supported by a reasonable, articulable suspicion that the area to be swept harbors an individual posing a danger to those on the scene; (3) the sweep is no more than a cursory inspection of those spaces where a person may be found; and (4) the sweep lasts no longer than is necessary to dispel the reasonable suspicion of danger and lasts no longer than the police are justified in remaining on the premises. See United States v. Mendez, 431 F.3d 420, 428 (5th Cir. 2005); United States v. Roberts, 612 F.3d 306, 311 (5th Cir. 2010).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#20",""
"The Fifth Circuit has also held that ""[i]f reasonable minds could differ on whether the sweep was warranted, we do not second-guess the judgment of experienced law enforcement officers concerning the risks in a particular situation."" United States v. Silva, 865 F.3d 238, 242 (5th Cir. 2017) (citing United States v. Menchaca-Castruita, 587 F.3d 283, 290 (5th Cir. 2009). Beard argues that the protective sweep was not justified because the K-9 unit provided a sufficient cursory inspection that should have dispelled any reasonable suspicion of danger. (Doc. No. 23 at 9).","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#21",""
"This Court disagrees. As an initial matter, Beard offers no legal authority to support his argument that an initial sweep conducted by a K-9 unit precludes a subsequent safety sweep by officers. Furthermore, the evidence presented before this Court demonstrated that the officers' protective sweep was justified.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#22",""
"First, the officers had a legitimate law enforcement purpose for being inside the trailer. As an initial matter, the officers were executing an outstanding warrant for felony manufacture or delivery of drugs. Beard had failed to comply with his court ordered ankle monitor, which was a condition of his release on bond.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#23",""
"He was also known to be affiliated with a gang and was a suspect in a recent gang related shooting. Further, during the suppression hearing, Officer Fasolino, the K-9 unit's handler, testified that it is standard operating procedure to conduct a second sweep with officers even after a K-9 unit completes an initial search for additional safety. Officer Fasolino also testified that despite extensive training, K-9 units may still make ""mistakes"" or end up in ""unwinnable"" search scenarios where they miss hidden individuals in some spaces.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#24",""
"In particular, Officer Fasolino described a training exercise where multiple dogs missed an individual hiding in an attic space because of the way the breeze entered the area being searched and blew the human scent away from where the individual was hiding. No dog was able to locate the hiding individual, thus making the search ""unwinnable."" Furthermore, since dogs are unable to open doors or cabinets, multiple officers testified that there remained a possibility that an individual was hiding in an enclosed space in the trailer that the dog had missed even after it had conducted its initial search and found no one. Thus, the Court finds that there was a legitimate law enforcement purpose for being in the trailer.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#25",""
"Second, the Court finds that the sweep conducted by the officers was supported by a reasonable, articulable suspicion that the trailer may have harbored additional dangerous individuals, even after Beard and Wiley were removed. The purpose of a protective sweep is ultimately to ""protect the safety of police officers or others."" Silva, 865 F.3d at 241. Multiple officers testified that they conducted the second sweep because they were concerned for their safety and could not be certain that no one else was inside the trailer.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#26",""
"As discussed previously, Officer Fasolino's testimony affirmed that although following a K-9 unit's protective sweep a space may be less likely to harbor a hiding individual, it was not outside the realm of possibility. Officer Fasolino also testified that a second sweep by officers is always done for additional safety as a standard operating procedure. Officers also testified that they heard more than one set of footsteps inside the trailer when Beard failed to comply with their knock-and-announce.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#27",""
"Moreover, the officers testified that they had knowledge of Beard's criminal history, which included multiple offenses involving guns, drugs, and evading arrest, and his affiliation with a gang and potential involvement with a recent shooting of a rival gang member. Based on the evidence and the testimony offered during the hearing, it is clear that the officers had a reasonable, articulable reason to be concerned about their safety, and consequently, to conduct a second sweep. The final two factors also weigh in the Government's favor.","United States v. Beard, 2023 U.S. Dist. LEXIS 29007#28",""
