"input text","origin case+#chunk","output text"
"For the purposes of qualified immunity, a right is clearly established if ""a reasonable officer would recognize that his or her conduct violates that right under the circumstances faced, and in light of the law that existed at that time."" Kennedy, 439 F.3d at 1065 (citing Saucier v. Katz, 533 U.S. 194, 202, 121 S. Ct. 2151, 150 L. Ed. 2d 272 (2001)). ""The right must be settled law, meaning that it must be clearly established by controlling authority or a robust consensus of cases of persuasive authority."" Tuuamalemalo v. Greene, 946 F.3d 471, 477 (9th Cir. 2019) (citing Wesby, 138 S. Ct. at 590-91). The court need not, however, find ""a prior case with identical, or even materially similar facts""; it is enough that ""the preexisting law provided the defendants with fair warning that their conduct was unlawful."" Kennedy, 439 F.3d at 1065 (internal quotations omitted).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#37",""
"If a right is not clearly established, the defendant is entitled to qualified immunity. Lawrence v. U.S., 340 F.3d 952, 956 (9th Cir. 2003). If the right is clearly established, the court determines ""whether the defendant's conduct was 'objectively legally reasonable' given the information possessed by the defendant at the time of his or her conduct."" Id. (quoting Anderson, 483 U.S. at 641).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#38",""
"When defendants assert qualified immunity in a motion to dismiss under Rule 12(b)(6), dismissal is not appropriate unless the court can determine, based on the complaint itself, that qualified immunity applies. O'Brien v. Welty, 818 F.3d 920, 936 (9th Cir. 2016) (quoting Groten v. California, 251 F.3d 844, 851 (9th Cir. 2001)). While courts may consider qualified immunity at the pleadings stage, the Ninth Circuit has noted that ""[d]etermining claims of qualified immunity at the motion-to-dismiss stage raises special problems for legal decision making."" Keates v. Koile, 883 F.3d 1228, 1234 (9th Cir. 2018) (citing Kwai Fun Wong v. United States, 373 F.3d 952, 956-57 (9th Cir. 2004)).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#39",""
"The Ninth Circuit has also observed that, by considering qualified immunity at the pleadings stage, ""the courts may be called upon to decide far-reaching constitutional questions on a nonexistent factual record."" Kwai Fun Wong, 373 F.3d at 957. In considering qualified immunity, the court must accept the allegations in the plaintiff's complaint as true and construe them in the light most favorable to the plaintiff. Hyde v. City of Willcox, 23 F.4th 863, 869 (9th Cir. 2022).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#40",""
"III. DISCUSSION Plaintiff brought three Section 1983 claims against Social Worker Defendants in their individual capacities for allegedly placing Isaiah in foster homes and facilities with inadequate supervision and treatment for his drug abuse and mental health problems. Plaintiff claims that by placing Isaiah in these foster placements, these defendants violated (1) Isaiah's right to safety, security, supervision, and care as a foster child; (2) his right to be free from state-created dangers; and (3) his right to a foster child ""case plan"" required by federal statutes.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#41",""
"Social Worker Defendants argue that qualified immunity shields them from Section 1983 liability for each of these claims because these rights were not clearly established in the law. The Court examines whether existing law clearly defined the contours of the above constitutional and statutory rights such that a reasonable social worker would have known that his or her conduct violated those rights. A. Qualified Immunity for Plaintiff's Special Relationship Claim (Claim 1) Social Worker Defendants argue that qualified immunity shields them from Plaintiff's claim that they violated Isaiah's Fourteenth Amendment right to safety, security, and supervision as a foster child.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#42",""
"The Fourteenth Amendment generally does not confer an affirmative right to governmental aid unless a ""special relationship"" exists between the state actors and the plaintiff. Patel v. Kent Sch. Dist., 648 F.3d 965, 971 (9th Cir. 2011).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#43",""
"This special relationship exists when the state has a custodial relationship with the individual—for example, prisoners or children in state custody—such that the state assumes some responsibility for that person's safety and well-being. See id.; Estelle v. Gamble, 429 U.S. 97, 104-105, 97 S. Ct. 285, 50 L. Ed. 2d 251 (1976) (establishing government's obligation to provide medical care for inmates); Tamas v. Dep't of Soc. & Health Servs., 630 F.3d 833, 842 (9th Cir. 2010) (establishing government's affirmative duties to foster children in state custody).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#44",""
"To determine whether qualified immunity protects officials acting within the context of a foster child relationship, a court should (1) ""determine[] the contours of a foster child's clearly established rights . . . under the 'special relationship' doctrine of substantive due process"" and (2) ""examine[] whether a reasonable official would have understood that the specific conduct alleged by [the plaintiff] violated those rights."" Henry A. v. Willden, 678 F.3d 991, 1000 (9th Cir. 2012). 1. A Foster Child's Clearly Established Rights Under the ""Special Relationship"" Doctrine The Ninth Circuit has clearly established that children in state custody have a Fourteenth Amendment due process right to safe placement, supervision, and protection by a social worker.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#45",""
"When the state takes custody of a child, it must provide the child with ""reasonable safety and minimally adequate care and treatment appropriate to the age and circumstances of the child."" Lipscomb v. Simmons, 962 F.2d 1374, 1379 (9th Cir. 1992); DeShaney v. Winnebago Cty. Dep't of Soc. Servs., 489 U.S. 189, 200, 109 S. Ct. 998, 103 L. Ed.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#46",""
"2d 249 (1989) (recognizing the state's affirmative duty to provide ""basic human needs . . . [including] medical care and reasonable safety"" to a person in its custody). In Tamas, the Ninth Circuit clearly established that a foster child's Fourteenth Amendment rights extended to the right to supervision, protection, and safe foster care placement by a social worker. 630 F.3d at 842.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#47",""
"There, foster children brought Section 1983 claims against social workers who allegedly placed them with a foster parent who abused them and neglected to provide them with basic care. Id. at 837-41. For example, the foster parent allegedly left them alone at night and did not feed them.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#48",""
"Id. The court denied the social workers' assertion of qualified immunity, holding that the foster children's right to safe foster care placement and proper supervision was clearly established. Id. at 847. Two years after Tamas, the Ninth Circuit further expanded the contours of a foster child's clearly established rights to encompass the right to medical care.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#49",""
"Henry A., 678 F.3d at 1001. In Henry A., social workers allegedly failed to provide a group of foster children with medical care. Id. at 996-998.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#50",""
"The social workers did not transfer the foster children's medical records to their respective treatment providers: as a result, some of these children did not receive the appropriate medical treatment and suffered severe illnesses. Id. at 997. Specifically, one foster child received incorrect medication and was hospitalized with near organ failure because of the social workers' failure to provide his medical records.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#51",""
"Id. Another foster child suffered from an impacted colon because the County neglected to authorize the necessary medical treatment, which caused treatment delays. Id. These foster children brought Fourteenth Amendment claims alleging failure to adequately provide medical and mental health services. Id. at 998.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#52",""
"The Ninth Circuit held that social workers violate a foster child's right to adequate safety and medical care when they are deliberately indifferent to a child's serious medical needs such as failing to provide necessary medication or facilitate medical treatments. Id. at 1000; see also Norfleet v. Ark. Dep't of Human Servs., 989 F.2d 289, 293 (8th Cir. 1993) (holding that failure to supervise foster child's asthma violated the state's clearly established ""obligation to provide adequate medical care, protection and supervision [to foster children]"").","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#53",""
"Sandoval v. Cty. of San Diego, 985 F.3d 657, 678-679 (9th Cir. 2021) (failure to monitor detainee who suffered from drug overdose constituted deliberate indifference to serious medical need); Lemire v. Cal. Dep't of Corr. & Rehab., 726 F.3d 1062, 1082-1083 (9th Cir. 2013) (failure to monitor inmate with mental health problems and perform CPR after his suicide attempt constituted deliberate indifference to serious medical need). In Sandoval, a person detained in a county jail died from a methamphetamine overdose after jail staff left him unmonitored for eight hours, despite signs that he was under the influence of drugs. 985 F.3d at 662.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#55",""
"Moreover, the body of case law surrounding the rights of prisoners establishes that constitutional rights of people in state custody extend to medical care, supervision, and monitoring to prevent medical harm. In defining the contours of the rights of children in state custody, the Ninth Circuit court in Henry A held that ""the substantive due process rights of foster children are analogous to those of prisoners""; therefore, the court ""can also look to [its] prisoner cases to further define what constitutes a 'serious medical need.'"" 678 F.3d at 1001. Looking to Ninth Circuit prisoner cases, this Court finds that the law has clearly established that individuals in state custody have the right to monitoring and protection from their own self-harming tendencies due to mental health and medical problems.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#54",""
"The Ninth Circuit denied qualified immunity for the jail staff, finding that a reasonable official would have understood that ""failing to check on [the inmate] for hours . . . presented such a substantial risk of harm to [the inmate] that the failure to act was unconstitutional."" 985 F.3d at 678 (internal quotations omitted). In Lemire, a mentally ill inmate died by suicide after jail staff left him unmonitored for an extended period of time. 726 F.3d at 1076.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#56",""
"The court denied summary judgment on the grounds that the lack of monitoring and supervision ""posed a substantial risk that some inmate would come to harm, either self-inflicted or otherwise[.]"" Id. These Ninth Circuit cases, among others, clearly establish that foster children's rights to safe placement, supervision, protection, and adequate medical care set forth in the Tamas and Henry A cases also extend to appropriate monitoring and supervision to prevent serious self-inflicted harm. 2. Alleged Conduct Violated Clearly Established Rights Under the Special Relationship Doctrine Having determined the contours of a foster child's Fourteenth Amendment rights, the Court next examines Plaintiff's allegations to determine whether a reasonable social worker would know that his or her conduct surrounding Isaiah's care violated these rights.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#57",""
"Based on the allegations, the Court finds that reasonable officers in the shoes of Social Worker Defendants would have known that placing Isaiah in the foster placements described above violated those rights. With regard to Isaiah's placement with the first foster parent, Plaintiff alleges that Ms. Gorospe and Ms.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#58",""
"Pearson were aware that Isaiah had previously overdosed on drugs, had a history of running away, and required drug treatment and mental health services. FAC ¶¶ 85-86. Despite this knowledge, these defendants failed to provide Isaiah with such medical treatment and supervision and instead placed him with an ill-equipped foster parent.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#59",""
